importedmediaID	Credit	URL	Caption	Type	exptID
327	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/broadbalkplantoday.jpg	broadbalkplantoday	Other	rbk1
328	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/broadbalkplantoday.pdf	broadbalkplantoday.pdf	Other	rbk1
329	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/colour-analyser.jpg	colour analyser	Other	rbk1
330	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/condrometer-half-litre.jpg	condrometer half litre	Other	rbk1
331	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/condrometer-litre.jpg	condrometer litre	Other	rbk1
332	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/galium-tricornutum-broadbalk-200.png	galium tricornutum broadbalk 200.png	Other	rbk1
333	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/grain-counter.jpg	grain counter	Other	rbk1
334	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/groundsel.jpg	groundsel	Other	rbk1
335	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/hfn.jpg	hfn	Other	rbk1
336	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/icp-oes.jpg	icp oes	Other	rbk1
337	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/icp.jpg	icp	Other	rbk1
338	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/leco.jpg	leco	Other	rbk1
339	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/mass-spec.jpg	mass spec	Other	rbk1
340	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/narrow-fruited-cornsalad.jpg	narrow fruited cornsalad	Other	rbk1
341	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/posterMacDonald.jpg	posterMacDonald	Other	rbk1
342	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/posterMacdonald.pdf	posterMacdonald.pdf	Other	rbk1
343	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/rothamsted-farm-plan.jpg	rothamsted farm plan	Other	rbk1
344	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/soilsmap-orig.png	soilsmap orig.png	Other	rbk1
345	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/soilsmap-ty.png	soilsmap ty.png	Thumbnail	rbk1
346	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/straw-cut.jpg	straw cut	Other	rbk1
347	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/straw.jpg	straw	Other	rbk1
348	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/tiny-broadbalk.gif	tiny broadbalk.gif	Other	rbk1
349	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-1623-map.jpg	ty 1623 map	Thumbnail	rbk1
350	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-1935horseharvest.gif	ty 1935horseharvest.gif	Thumbnail	rbk1
351	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-1935tractoharvest.gif	ty 1935tractoharvest.gif	Thumbnail	rbk1
352	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Aerial-pic-3.34.jpg	ty Aerial pic 3.34	Thumbnail	rbk1
353	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-BBKtoday.jpg	ty BBKtoday	Thumbnail	rbk1
354	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-BFRMicrodochium.jpg	ty BFRMicrodochium	Thumbnail	rbk1
355	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Black-medick.jpg	ty Black medick	Thumbnail	rbk1
356	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Blackgrass.jpg	ty Blackgrass	Thumbnail	rbk1
357	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Broadbalk-sampling-1943a.jpg	ty Broadbalk sampling 1943a	Thumbnail	rbk1
358	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Broadbalk-sampling-1943c.jpg	ty Broadbalk sampling 1943c	Thumbnail	rbk1
359	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Broadbalk-sampling-PL-RH.jpg	ty Broadbalk sampling PL RH	Thumbnail	rbk1
360	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Broadbalk-sampling-SM.jpg	ty Broadbalk sampling SM	Thumbnail	rbk1
361	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Broadbalk-wheat-elevated-view.jpg	ty Broadbalk wheat elevated view	Thumbnail	rbk1
362	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Broadbalk1954Section5.gif	ty Broadbalk1954Section5.gif	Thumbnail	rbk1
363	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Broadbalk20August.gif	ty Broadbalk20August.gif	Thumbnail	rbk1
364	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Broadbalkharvest1880.jpg	ty Broadbalkharvest1880	Thumbnail	rbk1
365	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Chickweed-macro.jpg	ty Chickweed macro	Thumbnail	rbk1
366	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Chickweed.jpg	ty Chickweed	Thumbnail	rbk1
367	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Cleavers.jpg	ty Cleavers	Thumbnail	rbk1
368	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Common-vetch.jpg	ty Common vetch	Thumbnail	rbk1
369	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Corn-buttercup.jpg	ty Corn buttercup	Thumbnail	rbk1
370	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Creeping-thistle.jpg	ty Creeping thistle	Thumbnail	rbk1
371	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Drilling-Broadbalk-2013.jpg	ty Drilling Broadbalk 2013	Thumbnail	rbk1
372	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Dwarf-spurge.jpg	ty Dwarf spurge	Thumbnail	rbk1
373	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-ESlesions.jpg	ty ESlesions	Thumbnail	rbk1
374	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-ESlodging.jpg	ty ESlodging	Thumbnail	rbk1
375	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Eyespot3.jpg	ty Eyespot3	Thumbnail	rbk1
376	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Field-forget-me-not.jpg	ty Field forget me not	Thumbnail	rbk1
377	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Field-poppy.jpg	ty Field poppy	Thumbnail	rbk1
378	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Fine-leaved-sandwort.jpg	ty Fine leaved sandwort	Thumbnail	rbk1
379	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Fools-parsley.jpg	ty Fools parsley	Thumbnail	rbk1
380	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Horsetails-DSCN6796.jpg	ty Horsetails DSCN6796	Thumbnail	rbk1
381	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-LargeTApatches.jpg	ty LargeTApatches	Thumbnail	rbk1
382	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Meadow-vetchling.jpg	ty Meadow vetchling	Thumbnail	rbk1
383	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Non-herbicide-wheat-plot.jpg	ty Non herbicide wheat plot	Thumbnail	rbk1
384	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Plot-21.jpg	ty Plot 21	Thumbnail	rbk1
385	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Plot-3.jpg	ty Plot 3	Thumbnail	rbk1
386	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Ploughing-Broadbalk-2013.jpg	ty Ploughing Broadbalk 2013	Thumbnail	rbk1
387	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-SESApril.jpg	ty SESApril	Thumbnail	rbk1
388	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Section-8-sign.jpg	ty Section 8 sign	Thumbnail	rbk1
389	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Section-8.jpg	ty Section 8	Thumbnail	rbk1
390	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-SevereBFRFusarium.jpg	ty SevereBFRFusarium	Thumbnail	rbk1
391	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-SevereES.jpg	ty SevereES	Thumbnail	rbk1
392	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-SevereTakeAll1.jpg	ty SevereTakeAll1	Thumbnail	rbk1
393	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-SharpESstraw.jpg	ty SharpESstraw	Thumbnail	rbk1
394	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ty-Shepherd's-needle.jpg	ty Shepherd's needle	Thumbnail	rbk1
